0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
"U.S. Home Price and Related data, for Figure 3.1 in Robert J. Shiller, Irrational Exuberance, 3rd. Edition, Princeton University Press, 2015, as updated by author",,,,,,,,,,,,,,,,,,
See the book for description of data.,,,,"Update Nominal Home Price Index, Click Additional Information, National Index: https://www.spglobal.com/spdji/en/indices/indicators/sp-corelogic-case-shiller-us-national-home-price-nsa-index/#data",,,,,,,,,,,,,,
"Monthly data from January 1953 for prices, all other data are annual.",,,,,,,,Nominal,,,,,,,,,,
,Real,,Real,,,,,Home,,,Nominal,,,Consumer,,,,
,Home,,Building,U.S.,,,,Price,HPI,,Building,,,Price,CPI Annual&,,,
,Price,,Cost,Population,,Long Rate,,Index,Source ,,Cost,Build Cost,,Index,Quarterly,,,CPI
Date,Index,Date,Index,Millions,Long Rate,Source,Date,From fig2.1Revised2011.xls,,Date,Index,Source,Date,,Source,,Date,Annual
1991.1249999999654,119.44388740157743,,,,,,1991.1249999999654,75.248,S&P/CoreLogic/Case-Shiller,,,,1991.1249999999654,134.8,BLS,,,
1991.2083333332987,119.08941520078827,,,,,,1991.2083333332987,75.13600000000001,S&P/CoreLogic/Case-Shiller,,,,1991.2083333332987,135,BLS,,,
1991.291666666632,119.19654000680292,,,,,,1991.291666666632,75.315,S&P/CoreLogic/Case-Shiller,,,,1991.291666666632,135.2,BLS,,,
1991.3749999999652,119.55974890958777,,,,,,1991.3749999999652,75.768,S&P/CoreLogic/Case-Shiller,,,,1991.3749999999652,135.6,BLS,,,
1991.4583333332985,119.97116786426011,,,,,,1991.4583333332985,76.253,S&P/CoreLogic/Case-Shiller,,,,1991.4583333332985,136,BLS,,,
1991.5416666666317,120.20974806545867,,,,,,1991.5416666666317,76.517,S&P/CoreLogic/Case-Shiller,,,,1991.5416666666317,136.2,BLS,,,
1991.624999999965,119.978357270377,,,,,,1991.624999999965,76.594,S&P/CoreLogic/Case-Shiller,,,,1991.624999999965,136.6,BLS,,,
1991.7083333332982,119.42403875520968,,,,,,1991.7083333332982,76.575,S&P/CoreLogic/Case-Shiller,,,,1991.7083333332982,137.2,BLS,,,
1991.7916666666315,118.80637429718887,,,,,,1991.7916666666315,76.29,S&P/CoreLogic/Case-Shiller,,,,1991.7916666666315,137.4,BLS,,,
1991.8749999999648,118.05778565478967,,,,,,1991.8749999999648,76.03,S&P/CoreLogic/Case-Shiller,,,,1991.8749999999648,137.8,BLS,,,
1991.958333333298,117.68201539428534,,,,,,1991.958333333298,75.843,S&P/CoreLogic/Case-Shiller,,,,1991.958333333298,137.9,BLS,,,
1992.0416666666313,117.28692140567496,,,,,,1992.0416666666313,75.698,S&P/CoreLogic/Case-Shiller,,,,1992.0416666666313,138.1,BLS,,,
1992.1249999999645,116.79588049514932,,,,,,1992.1249999999645,75.654,S&P/CoreLogic/Case-Shiller,,,,1992.1249999999645,138.6,BLS,,,
1992.2083333332978,116.45166375905323,,,,,,1992.2083333332978,75.812,S&P/CoreLogic/Case-Shiller,,,,1992.2083333332978,139.3,BLS,,,
1992.291666666631,116.69424758022572,,,,,,1992.291666666631,76.079,S&P/CoreLogic/Case-Shiller,,,,1992.291666666631,139.5,BLS,,,
1992.3749999999643,117.0142514913709,,,,,,1992.3749999999643,76.39699999999999,S&P/CoreLogic/Case-Shiller,,,,1992.3749999999643,139.7,BLS,,,
1992.4583333332976,116.90828397813937,,,,,,1992.4583333332976,76.601,S&P/CoreLogic/Case-Shiller,,,,1992.4583333332976,140.2,BLS,,,
1992.5416666666308,116.82465811054865,,,,,,1992.5416666666308,76.71,S&P/CoreLogic/Case-Shiller,,,,1992.5416666666308,140.5,BLS,,,
1992.624999999964,116.52489635441452,,,,,,1992.624999999964,76.73100000000001,S&P/CoreLogic/Case-Shiller,,,,1992.624999999964,140.9,BLS,,,
1992.7083333332973,116.03754218156764,,,,,,1992.7083333332973,76.627,S&P/CoreLogic/Case-Shiller,,,,1992.7083333332973,141.3,BLS,,,
1992.7916666666306,115.583113695083,,,,,,1992.7916666666306,76.597,S&P/CoreLogic/Case-Shiller,,,,1992.7916666666306,141.8,BLS,,,
1992.8749999999638,115.39169039467632,,,,,,1992.8749999999638,76.578,S&P/CoreLogic/Case-Shiller,,,,1992.8749999999638,142,BLS,,,
1992.958333333297,115.29959934875644,,,,,,1992.958333333297,76.46300000000001,S&P/CoreLogic/Case-Shiller,,,,1992.958333333297,141.9,BLS,,,
1993.0416666666304,114.63007724063985,,,,,,1993.0416666666304,76.39399999999999,S&P/CoreLogic/Case-Shiller,,,,1993.0416666666304,142.6,BLS,,,
1993.1249999999636,114.12787459388565,,,,,,1993.1249999999636,76.32600000000001,S&P/CoreLogic/Case-Shiller,,,,1993.1249999999636,143.1,BLS,,,
1993.2083333332969,113.81393690249409,,,,,,1993.2083333332969,76.382,S&P/CoreLogic/Case-Shiller,,,,1993.2083333332969,143.6,BLS,,,
1993.2916666666301,113.91087373178836,,,,,,1993.2916666666301,76.66,S&P/CoreLogic/Case-Shiller,,,,1993.2916666666301,144,BLS,,,
1993.3749999999634,114.30042880290017,,,,,,1993.3749999999634,77.029,S&P/CoreLogic/Case-Shiller,,,,1993.3749999999634,144.2,BLS,,,
1993.4583333332967,114.86227620305101,,,,,,1993.4583333332967,77.515,S&P/CoreLogic/Case-Shiller,,,,1993.4583333332967,144.4,BLS,,,
1993.54166666663,115.40906301746017,,,,,,1993.54166666663,77.884,S&P/CoreLogic/Case-Shiller,,,,1993.54166666663,144.4,BLS,,,
1993.6249999999632,115.45377102017748,,,,,,1993.6249999999632,78.13,S&P/CoreLogic/Case-Shiller,,,,1993.6249999999632,144.8,BLS,,,
1993.7083333332964,115.3138678904812,,,,,,1993.7083333332964,78.197,S&P/CoreLogic/Case-Shiller,,,,1993.7083333332964,145.1,BLS,,,
1993.7916666666297,114.80081629642038,,,,,,1993.7916666666297,78.171,S&P/CoreLogic/Case-Shiller,,,,1993.7916666666297,145.7,BLS,,,
1993.874999999963,114.71914258232005,,,,,,1993.874999999963,78.169,S&P/CoreLogic/Case-Shiller,,,,1993.874999999963,145.8,BLS,,,
1993.9583333332962,114.63549060868354,,,,,,1993.9583333332962,78.112,S&P/CoreLogic/Case-Shiller,,,,1993.9583333332962,145.8,BLS,,,
1994.0416666666295,114.44771685261227,,,,,,1994.0416666666295,78.19800000000001,S&P/CoreLogic/Case-Shiller,,,,1994.0416666666295,146.2,BLS,,,
1994.1249999999627,114.06639428432489,,,,,,1994.1249999999627,78.204,S&P/CoreLogic/Case-Shiller,,,,1994.1249999999627,146.7,BLS,,,
1994.208333333296,113.88826185676362,,,,,,1994.208333333296,78.348,S&P/CoreLogic/Case-Shiller,,,,1994.208333333296,147.2,BLS,,,
1994.2916666666292,114.24471249174853,,,,,,1994.2916666666292,78.7,S&P/CoreLogic/Case-Shiller,,,,1994.2916666666292,147.4,BLS,,,
1994.3749999999625,114.90419577202782,,,,,,1994.3749999999625,79.208,S&P/CoreLogic/Case-Shiller,,,,1994.3749999999625,147.5,BLS,,,
1994.4583333332957,115.22732138091227,,,,,,1994.4583333332957,79.7,S&P/CoreLogic/Case-Shiller,,,,1994.4583333332957,148,BLS,,,
1994.541666666629,115.4386911709842,,,,,,1994.541666666629,80.062,S&P/CoreLogic/Case-Shiller,,,,1994.541666666629,148.4,BLS,,,
1994.6249999999623,115.33859662630364,,,,,,1994.6249999999623,80.316,S&P/CoreLogic/Case-Shiller,,,,1994.6249999999623,149,BLS,,,
1994.7083333332955,115.06273276446012,,,,,,1994.7083333332955,80.339,S&P/CoreLogic/Case-Shiller,,,,1994.7083333332955,149.4,BLS,,,
1994.7916666666288,114.93424246862246,,,,,,1994.7916666666288,80.303,S&P/CoreLogic/Case-Shiller,,,,1994.7916666666288,149.5,BLS,,,
1994.874999999962,114.58772813454735,,,,,,1994.874999999962,80.168,S&P/CoreLogic/Case-Shiller,,,,1994.874999999962,149.7,BLS,,,
1994.9583333332953,114.45765774161943,,,,,,1994.9583333332953,80.077,S&P/CoreLogic/Case-Shiller,,,,1994.9583333332953,149.7,BLS,,,
1995.0416666666285,113.9281353547756,,,,,,1995.0416666666285,80.02600000000001,S&P/CoreLogic/Case-Shiller,,,,1995.0416666666285,150.3,BLS,,,
1995.1249999999618,113.42551153621324,,,,,,1995.1249999999618,79.991,S&P/CoreLogic/Case-Shiller,,,,1995.1249999999618,150.9,BLS,,,
1995.208333333295,113.17246607609265,,,,,,1995.208333333295,80.077,S&P/CoreLogic/Case-Shiller,,,,1995.208333333295,151.4,BLS,,,
1995.2916666666283,113.21126703951994,,,,,,1995.2916666666283,80.369,S&P/CoreLogic/Case-Shiller,,,,1995.2916666666283,151.9,BLS,,,
1995.3749999999616,113.44080651102809,,,,,,1995.3749999999616,80.691,S&P/CoreLogic/Case-Shiller,,,,1995.3749999999616,152.2,BLS,,,
1995.4583333332948,113.74661344605828,,,,,,1995.4583333332948,81.068,S&P/CoreLogic/Case-Shiller,,,,1995.4583333332948,152.5,BLS,,,
1995.541666666628,114.22928028162153,,,,,,1995.541666666628,81.41199999999999,S&P/CoreLogic/Case-Shiller,,,,1995.541666666628,152.5,BLS,,,
1995.6249999999613,114.26910853613717,,,,,,1995.6249999999613,81.654,S&P/CoreLogic/Case-Shiller,,,,1995.6249999999613,152.9,BLS,,,
1995.7083333332946,114.1626659425264,,,,,,1995.7083333332946,81.738,S&P/CoreLogic/Case-Shiller,,,,1995.7083333332946,153.2,BLS,,,
1995.7916666666279,113.77597085244659,,,,,,1995.7916666666279,81.727,S&P/CoreLogic/Case-Shiller,,,,1995.7916666666279,153.7,BLS,,,
1995.8749999999611,113.71631066070493,,,,,,1995.8749999999611,81.631,S&P/CoreLogic/Case-Shiller,,,,1995.8749999999611,153.6,BLS,,,
1995.9583333332944,113.62590560390558,,,,,,1995.9583333332944,81.513,S&P/CoreLogic/Case-Shiller,,,,1995.9583333332944,153.5,BLS,,,
1996.0416666666276,112.84439661330084,,,,,,1996.0416666666276,81.42699999999999,S&P/CoreLogic/Case-Shiller,,,,1996.0416666666276,154.4,BLS,,,
1996.124999999961,112.44146930075595,,,,,,1996.124999999961,81.399,S&P/CoreLogic/Case-Shiller,,,,1996.124999999961,154.9,BLS,,,
1996.2083333332941,112.22928964386244,,,,,,1996.2083333332941,81.665,S&P/CoreLogic/Case-Shiller,,,,1996.2083333332941,155.7,BLS,,,
1996.2916666666274,112.42683287542081,,,,,,1996.2916666666274,82.124,S&P/CoreLogic/Case-Shiller,,,,1996.2916666666274,156.3,BLS,,,
1996.3749999999607,112.86321246668467,,,,,,1996.3749999999607,82.601,S&P/CoreLogic/Case-Shiller,,,,1996.3749999999607,156.6,BLS,,,
1996.458333333294,113.40156335574103,,,,,,1996.458333333294,83.04799999999999,S&P/CoreLogic/Case-Shiller,,,,1996.458333333294,156.7,BLS,,,
1996.5416666666272,113.68913991584964,,,,,,1996.5416666666272,83.41799999999999,S&P/CoreLogic/Case-Shiller,,,,1996.5416666666272,157,BLS,,,
1996.6249999999604,113.77973841021628,,,,,,1996.6249999999604,83.64399999999999,S&P/CoreLogic/Case-Shiller,,,,1996.6249999999604,157.3,BLS,,,
1996.7083333332937,113.4965102007809,,,,,,1996.7083333332937,83.70100000000001,S&P/CoreLogic/Case-Shiller,,,,1996.7083333332937,157.8,BLS,,,
1996.791666666627,113.03935113605533,,,,,,1996.791666666627,83.62799999999999,S&P/CoreLogic/Case-Shiller,,,,1996.791666666627,158.3,BLS,,,
1996.8749999999602,112.72704451445084,,,,,,1996.8749999999602,83.555,S&P/CoreLogic/Case-Shiller,,,,1996.8749999999602,158.6,BLS,,,
1996.9583333332935,112.63935068531504,,,,,,1996.9583333332935,83.49,S&P/CoreLogic/Case-Shiller,,,,1996.9583333332935,158.6,BLS,,,
1997.0416666666267,112.33915736275685,,,,,,1997.0416666666267,83.53,S&P/CoreLogic/Case-Shiller,,,,1997.0416666666267,159.1,BLS,,,
1997.12499999996,112.07570269836243,,,,,,1997.12499999996,83.596,S&P/CoreLogic/Case-Shiller,,,,1997.12499999996,159.6,BLS,,,
1997.2083333332932,112.21677267332747,,,,,,1997.2083333332932,83.911,S&P/CoreLogic/Case-Shiller,,,,1997.2083333332932,160,BLS,,,
1997.2916666666265,112.62296230622178,,,,,,1997.2916666666265,84.32,S&P/CoreLogic/Case-Shiller,,,,1997.2916666666265,160.2,BLS,,,
1997.3749999999598,113.41902479422419,,,,,,1997.3749999999598,84.863,S&P/CoreLogic/Case-Shiller,,,,1997.3749999999598,160.1,BLS,,,
1997.458333333293,113.9903145425205,,,,,,1997.458333333293,85.397,S&P/CoreLogic/Case-Shiller,,,,1997.458333333293,160.3,BLS,,,
1997.5416666666263,114.43886252308707,,,,,,1997.5416666666263,85.84,S&P/CoreLogic/Case-Shiller,,,,1997.5416666666263,160.5,BLS,,,
1997.6249999999595,114.63786720966274,,,,,,1997.6249999999595,86.15,S&P/CoreLogic/Case-Shiller,,,,1997.6249999999595,160.8,BLS,,,
1997.7083333332928,114.56578609310408,,,,,,1997.7083333332928,86.31,S&P/CoreLogic/Case-Shiller,,,,1997.7083333332928,161.2,BLS,,,
1997.791666666626,114.41064414411036,,,,,,1997.791666666626,86.40700000000001,S&P/CoreLogic/Case-Shiller,,,,1997.791666666626,161.6,BLS,,,
1997.8749999999593,114.778266457837,,,,,,1997.8749999999593,86.631,S&P/CoreLogic/Case-Shiller,,,,1997.8749999999593,161.5,BLS,,,
1997.9583333332926,115.2071183425195,,,,,,1997.9583333332926,86.84700000000001,S&P/CoreLogic/Case-Shiller,,,,1997.9583333332926,161.3,BLS,,,
1998.0416666666258,115.41033208986477,,,,,,1998.0416666666258,87.162,S&P/CoreLogic/Case-Shiller,,,,1998.0416666666258,161.6,BLS,,,
1998.124999999959,115.47402090037875,,,,,,1998.124999999959,87.37200000000001,S&P/CoreLogic/Case-Shiller,,,,1998.124999999959,161.9,BLS,,,
1998.2083333332923,115.92531656651863,,,,,,1998.2083333332923,87.876,S&P/CoreLogic/Case-Shiller,,,,1998.2083333332923,162.2,BLS,,,
1998.2916666666256,116.60801182359683,,,,,,1998.2916666666256,88.557,S&P/CoreLogic/Case-Shiller,,,,1998.2916666666256,162.5,BLS,,,
1998.3749999999588,117.46562557062018,,,,,,1998.3749999999588,89.37299999999999,S&P/CoreLogic/Case-Shiller,,,,1998.3749999999588,162.8,BLS,,,
1998.458333333292,118.39923698880312,,,,,,1998.458333333292,90.194,S&P/CoreLogic/Case-Shiller,,,,1998.458333333292,163,BLS,,,
1998.5416666666254,119.12471607467843,,,,,,1998.5416666666254,90.85799999999999,S&P/CoreLogic/Case-Shiller,,,,1998.5416666666254,163.2,BLS,,,
1998.6249999999586,119.69651674541946,,,,,,1998.6249999999586,91.406,S&P/CoreLogic/Case-Shiller,,,,1998.6249999999586,163.4,BLS,,,
1998.7083333332919,120.00141504625935,,,,,,1998.7083333332919,91.751,S&P/CoreLogic/Case-Shiller,,,,1998.7083333332919,163.6,BLS,,,
1998.7916666666251,120.03229750886992,,,,,,1998.7916666666251,91.999,S&P/CoreLogic/Case-Shiller,,,,1998.7916666666251,164,BLS,,,
1998.8749999999584,120.28932598319297,,,,,,1998.8749999999584,92.196,S&P/CoreLogic/Case-Shiller,,,,1998.8749999999584,164,BLS,,,
1998.9583333332916,120.68517863445511,,,,,,1998.9583333332916,92.443,S&P/CoreLogic/Case-Shiller,,,,1998.9583333332916,163.9,BLS,,,
1999.041666666625,120.74299131358391,,,,,,1999.041666666625,92.713,S&P/CoreLogic/Case-Shiller,,,,1999.041666666625,164.3,BLS,,,
1999.1249999999582,120.94219012573934,,,,,,1999.1249999999582,92.979,S&P/CoreLogic/Case-Shiller,,,,1999.1249999999582,164.5,BLS,,,
1999.2083333332914,121.39398304711952,,,,,,1999.2083333332914,93.61,S&P/CoreLogic/Case-Shiller,,,,1999.2083333332914,165,BLS,,,
1999.2916666666247,121.5796322552649,,,,,,1999.2916666666247,94.435,S&P/CoreLogic/Case-Shiller,,,,1999.2916666666247,166.2,BLS,,,
1999.374999999958,122.7692291229926,,,,,,1999.374999999958,95.359,S&P/CoreLogic/Case-Shiller,,,,1999.374999999958,166.2,BLS,,,
1999.4583333332912,124.06053394802602,,,,,,1999.4583333332912,96.36200000000001,S&P/CoreLogic/Case-Shiller,,,,1999.4583333332912,166.2,BLS,,,
1999.5416666666245,124.7525153688338,,,,,,1999.5416666666245,97.191,S&P/CoreLogic/Case-Shiller,,,,1999.5416666666245,166.7,BLS,,,
1999.6249999999577,125.35664414640304,,,,,,1999.6249999999577,97.896,S&P/CoreLogic/Case-Shiller,,,,1999.6249999999577,167.1,BLS,,,
1999.708333333291,125.40037895913555,,,,,,1999.708333333291,98.399,S&P/CoreLogic/Case-Shiller,,,,1999.708333333291,167.9,BLS,,,
1999.7916666666242,125.72627787547142,,,,,,1999.7916666666242,98.831,S&P/CoreLogic/Case-Shiller,,,,1999.7916666666242,168.2,BLS,,,
1999.8749999999575,126.05460107911007,,,,,,1999.8749999999575,99.148,S&P/CoreLogic/Case-Shiller,,,,1999.8749999999575,168.3,BLS,,,
1999.9583333332907,126.55552407125487,,,,,,1999.9583333332907,99.542,S&P/CoreLogic/Case-Shiller,,,,1999.9583333332907,168.3,BLS,,,
2000.041666666624,126.76122221047393,,,,,,2000.041666666624,100,S&P/CoreLogic/Case-Shiller,,,,2000.041666666624,168.8,BLS,,,
2000.1249999999573,126.73423356674392,,,,,,2000.1249999999573,100.571,S&P/CoreLogic/Case-Shiller,,,,2000.1249999999573,169.8,BLS,,,
2000.2083333332905,126.81646404030268,,,,,,2000.2083333332905,101.46600000000001,S&P/CoreLogic/Case-Shiller,,,,2000.2083333332905,171.2,BLS,,,
2000.2916666666238,128.0839788942198,,,,,,2000.2916666666238,102.54,S&P/CoreLogic/Case-Shiller,,,,2000.2916666666238,171.3,BLS,,,
2000.374999999957,129.38313802629054,,,,,,2000.374999999957,103.70100000000001,S&P/CoreLogic/Case-Shiller,,,,2000.374999999957,171.5,BLS,,,
2000.4583333332903,130.13998229603342,,,,,,2000.4583333332903,104.855,S&P/CoreLogic/Case-Shiller,,,,2000.4583333332903,172.4,BLS,,,
2000.5416666666235,130.9110735911644,,,,,,2000.5416666666235,105.721,S&P/CoreLogic/Case-Shiller,,,,2000.5416666666235,172.8,BLS,,,
2000.6249999999568,131.90168906843886,,,,,,2000.6249999999568,106.521,S&P/CoreLogic/Case-Shiller,,,,2000.6249999999568,172.8,BLS,,,
2000.70833333329,131.97461864182085,,,,,,2000.70833333329,107.135,S&P/CoreLogic/Case-Shiller,,,,2000.70833333329,173.7,BLS,,,
2000.7916666666233,132.4763058237782,,,,,,2000.7916666666233,107.728,S&P/CoreLogic/Case-Shiller,,,,2000.7916666666233,174,BLS,,,
2000.8749999999566,133.0909247981316,,,,,,2000.8749999999566,108.29,S&P/CoreLogic/Case-Shiller,,,,2000.8749999999566,174.1,BLS,,,
2000.9583333332898,133.78350834392782,,,,,,2000.9583333332898,108.791,S&P/CoreLogic/Case-Shiller,,,,2000.9583333332898,174,BLS,,,
2001.041666666623,133.45997148355826,,,,,,2001.041666666623,109.214,S&P/CoreLogic/Case-Shiller,,,,2001.041666666623,175.1,BLS,,,
2001.1249999999563,133.4494961684535,,,,,,2001.1249999999563,109.64200000000001,S&P/CoreLogic/Case-Shiller,,,,2001.1249999999563,175.8,BLS,,,
2001.2083333332896,134.0597564110032,,,,,,2001.2083333332896,110.39399999999999,S&P/CoreLogic/Case-Shiller,,,,2001.2083333332896,176.2,BLS,,,
2001.2916666666229,134.56104013609738,,,,,,2001.2916666666229,111.24700000000001,S&P/CoreLogic/Case-Shiller,,,,2001.2916666666229,176.9,BLS,,,
2001.3749999999561,135.10518942446708,,,,,,2001.3749999999561,112.20200000000001,S&P/CoreLogic/Case-Shiller,,,,2001.3749999999561,177.7,BLS,,,
2001.4583333332894,136.16372589795208,,,,,,2001.4583333332894,113.272,S&P/CoreLogic/Case-Shiller,,,,2001.4583333332894,178,BLS,,,
2001.5416666666226,137.69731491574393,,,,,,2001.5416666666226,114.226,S&P/CoreLogic/Case-Shiller,,,,2001.5416666666226,177.5,BLS,,,
2001.624999999956,138.61468623795497,,,,,,2001.624999999956,114.98700000000001,S&P/CoreLogic/Case-Shiller,,,,2001.624999999956,177.5,BLS,,,
2001.7083333332891,138.5651817223306,,,,,,2001.7083333332891,115.464,S&P/CoreLogic/Case-Shiller,,,,2001.7083333332891,178.3,BLS,,,
2001.7916666666224,139.29313481597788,,,,,,2001.7916666666224,115.68,S&P/CoreLogic/Case-Shiller,,,,2001.7916666666224,177.7,BLS,,,
2001.8749999999557,139.71926596283927,,,,,,2001.8749999999557,115.838,S&P/CoreLogic/Case-Shiller,,,,2001.8749999999557,177.4,BLS,,,
2001.958333333289,140.53675089644366,,,,,,2001.958333333289,116.056,S&P/CoreLogic/Case-Shiller,,,,2001.958333333289,176.7,BLS,,,
2002.0416666666222,140.67965880699813,,,,,,2002.0416666666222,116.43700000000001,S&P/CoreLogic/Case-Shiller,,,,2002.0416666666222,177.1,BLS,,,
2002.1249999999554,140.70225317469118,,,,,,2002.1249999999554,116.916,S&P/CoreLogic/Case-Shiller,,,,2002.1249999999554,177.8,BLS,,,
2002.2083333332887,141.12760182221228,,,,,,2002.2083333332887,117.929,S&P/CoreLogic/Case-Shiller,,,,2002.2083333332887,178.8,BLS,,,
2002.291666666622,141.86477530603617,,,,,,2002.291666666622,119.208,S&P/CoreLogic/Case-Shiller,,,,2002.291666666622,179.8,BLS,,,
2002.3749999999552,143.7438814080447,,,,,,2002.3749999999552,120.787,S&P/CoreLogic/Case-Shiller,,,,2002.3749999999552,179.8,BLS,,,
2002.4583333332885,145.50279070142054,,,,,,2002.4583333332885,122.333,S&P/CoreLogic/Case-Shiller,,,,2002.4583333332885,179.9,BLS,,,
2002.5416666666217,146.9498690290458,,,,,,2002.5416666666217,123.68700000000001,S&P/CoreLogic/Case-Shiller,,,,2002.5416666666217,180.1,BLS,,,
2002.624999999955,147.69698501259188,,,,,,2002.624999999955,124.73,S&P/CoreLogic/Case-Shiller,,,,2002.624999999955,180.7,BLS,,,
2002.7083333332882,148.35536199059166,,,,,,2002.7083333332882,125.494,S&P/CoreLogic/Case-Shiller,,,,2002.7083333332882,181,BLS,,,
2002.7916666666215,148.8675739093309,,,,,,2002.7916666666215,126.13600000000001,S&P/CoreLogic/Case-Shiller,,,,2002.7916666666215,181.3,BLS,,,
2002.8749999999548,149.46476259771583,,,,,,2002.8749999999548,126.64200000000001,S&P/CoreLogic/Case-Shiller,,,,2002.8749999999548,181.3,BLS,,,
2002.958333333288,150.3973117025945,,,,,,2002.958333333288,127.15100000000001,S&P/CoreLogic/Case-Shiller,,,,2002.958333333288,180.9,BLS,,,
2003.0416666666213,150.3251190505673,,,,,,2003.0416666666213,127.652,S&P/CoreLogic/Case-Shiller,,,,2003.0416666666213,181.7,BLS,,,
2003.1249999999545,149.9633637090748,,,,,,2003.1249999999545,128.326,S&P/CoreLogic/Case-Shiller,,,,2003.1249999999545,183.1,BLS,,,
2003.2083333332878,150.20854139656478,,,,,,2003.2083333332878,129.308,S&P/CoreLogic/Case-Shiller,,,,2003.2083333332878,184.2,BLS,,,
2003.291666666621,151.90914797657746,,,,,,2003.291666666621,130.488,S&P/CoreLogic/Case-Shiller,,,,2003.291666666621,183.8,BLS,,,
2003.3749999999543,153.73285473684612,,,,,,2003.3749999999543,131.839,S&P/CoreLogic/Case-Shiller,,,,2003.3749999999543,183.5,BLS,,,
2003.4583333332876,155.1798875521817,,,,,,2003.4583333332876,133.225,S&P/CoreLogic/Case-Shiller,,,,2003.4583333332876,183.7,BLS,,,
2003.5416666666208,156.66565996961162,,,,,,2003.5416666666208,134.64700000000002,S&P/CoreLogic/Case-Shiller,,,,2003.5416666666208,183.9,BLS,,,
2003.624999999954,157.59930231530817,,,,,,2003.624999999954,135.965,S&P/CoreLogic/Case-Shiller,,,,2003.624999999954,184.6,BLS,,,
2003.7083333332873,158.37232800853292,,,,,,2003.7083333332873,137.076,S&P/CoreLogic/Case-Shiller,,,,2003.7083333332873,185.2,BLS,,,
2003.7916666666206,159.58449078898622,,,,,,2003.7916666666206,137.976,S&P/CoreLogic/Case-Shiller,,,,2003.7916666666206,185,BLS,,,
2003.8749999999538,160.93200784857163,,,,,,2003.8749999999538,138.765,S&P/CoreLogic/Case-Shiller,,,,2003.8749999999538,184.5,BLS,,,
2003.958333333287,162.10859521404902,,,,,,2003.958333333287,139.628,S&P/CoreLogic/Case-Shiller,,,,2003.958333333287,184.3,BLS,,,
2004.0416666666204,162.56513476057535,,,,,,2004.0416666666204,140.705,S&P/CoreLogic/Case-Shiller,,,,2004.0416666666204,185.2,BLS,,,
2004.1249999999536,163.213550667623,,,,,,2004.1249999999536,142.029,S&P/CoreLogic/Case-Shiller,,,,2004.1249999999536,186.2,BLS,,,
2004.2083333332869,164.51025421873865,,,,,,2004.2083333332869,144.08,S&P/CoreLogic/Case-Shiller,,,,2004.2083333332869,187.4,BLS,,,
2004.2916666666201,166.3742066390437,,,,,,2004.2916666666201,146.179,S&P/CoreLogic/Case-Shiller,,,,2004.2916666666201,188,BLS,,,
2004.3749999999534,167.84485743258554,,,,,,2004.3749999999534,148.334,S&P/CoreLogic/Case-Shiller,,,,2004.3749999999534,189.1,BLS,,,
2004.4583333332866,169.77743515136152,,,,,,2004.4583333332866,150.518,S&P/CoreLogic/Case-Shiller,,,,2004.4583333332866,189.7,BLS,,,
2004.54166666662,172.10135286006505,,,,,,2004.54166666662,152.33700000000002,S&P/CoreLogic/Case-Shiller,,,,2004.54166666662,189.4,BLS,,,
2004.6249999999532,173.6782811010139,,,,,,2004.6249999999532,153.814,S&P/CoreLogic/Case-Shiller,,,,2004.6249999999532,189.5,BLS,,,
2004.7083333332864,174.7704858188639,,,,,,2004.7083333332864,155.108,S&P/CoreLogic/Case-Shiller,,,,2004.7083333332864,189.9,BLS,,,
2004.7916666666197,175.1888059679459,,,,,,2004.7916666666197,156.298,S&P/CoreLogic/Case-Shiller,,,,2004.7916666666197,190.9,BLS,,,
2004.874999999953,176.4391761523782,,,,,,2004.874999999953,157.496,S&P/CoreLogic/Case-Shiller,,,,2004.874999999953,191,BLS,,,
2004.9583333332862,178.40823373774774,,,,,,2004.9583333332862,158.67,S&P/CoreLogic/Case-Shiller,,,,2004.9583333332862,190.3,BLS,,,
2005.0416666666194,179.67219390249957,,,,,,2005.0416666666194,160.13,S&P/CoreLogic/Case-Shiller,,,,2005.0416666666194,190.7,BLS,,,
2005.1249999999527,180.6431430506383,,,,,,2005.1249999999527,161.924,S&P/CoreLogic/Case-Shiller,,,,2005.1249999999527,191.8,BLS,,,
2005.208333333286,182.17698438794872,,,,,,2005.208333333286,164.576,S&P/CoreLogic/Case-Shiller,,,,2005.208333333286,193.3,BLS,,,
2005.2916666666192,183.62419076721824,,,,,,2005.2916666666192,166.99900000000002,S&P/CoreLogic/Case-Shiller,,,,2005.2916666666192,194.6,BLS,,,
2005.3749999999525,186.61434497668714,,,,,,2005.3749999999525,169.544,S&P/CoreLogic/Case-Shiller,,,,2005.3749999999525,194.4,BLS,,,
2005.4583333332857,189.23679077556056,,,,,,2005.4583333332857,172.015,S&P/CoreLogic/Case-Shiller,,,,2005.4583333332857,194.5,BLS,,,
2005.541666666619,190.64616912131862,,,,,,2005.541666666619,174.09799999999998,S&P/CoreLogic/Case-Shiller,,,,2005.541666666619,195.4,BLS,,,
2005.6249999999523,191.6637579808923,,,,,,2005.6249999999523,175.923,S&P/CoreLogic/Case-Shiller,,,,2005.6249999999523,196.4,BLS,,,
